,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
629,0.06328229904174805,0.06621852360499052,0.0023094654083251954,0.000404466915732696,absolute_error,18,sqrt,5,10,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10}",-0.022267934583402618,-0.024324324745214704,-0.014452885557342863,-0.022998843441888548,-0.016709552909249612,-0.020150708247419668,0.0038553943918460355,923
1358,0.005897665023803711,0.00035807681832255965,0.0025974273681640624,0.0004935137337043872,poisson,18,sqrt,10,13,"{'criterion': 'poisson', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.02671806933342727,-0.015070707634770362,-0.02000007765954594,-0.024410432530469765,-0.014616349253926688,-0.020163127282428004,0.004852482595679001,924
991,0.007508087158203125,0.002483334965018432,0.002573871612548828,0.0004695271600885534,friedman_mse,18,sqrt,5,15,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.02864659340586854,-0.0129721042610631,-0.021221626563976206,-0.025218225047892,-0.012786624598981193,-0.020169034775556212,0.006399485308293521,925
1421,0.00722651481628418,0.0008337139073382502,0.003542661666870117,0.0009265064394827845,poisson,20,log2,2,10,"{'criterion': 'poisson', 'max_depth': 20, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.030074576730593074,-0.018553030260804633,-0.02149923121535566,-0.020034736462857618,-0.010684515190198533,-0.0201692179719619,0.006204430710664285,926
1004,0.031187057495117188,0.050086715558704094,0.002416038513183594,0.00037833927883221084,friedman_mse,18,log2,3,7,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.03186592959638435,-0.018942996152240345,-0.016874488443749204,-0.01984773568689262,-0.01333893100710815,-0.02017401617727493,0.006259839953355525,927
1305,0.006354761123657226,0.0006946976783994389,0.003110837936401367,0.000820025629871898,poisson,15,log2,3,10,"{'criterion': 'poisson', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.03454076944871968,-0.01214424731963075,-0.014360023833396322,-0.024547030523365525,-0.0153556872582905,-0.020189551676680555,0.008330925947676725,928
835,0.005460786819458008,0.0009484870911140086,0.029447078704833984,0.05190342489229578,friedman_mse,10,log2,7,15,"{'criterion': 'friedman_mse', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.025031560309572463,-0.019337094190564043,-0.014467183643644587,-0.02735230255921221,-0.014789240140507654,-0.020195476168700193,0.0052418587670224285,929
1238,0.06592435836791992,0.07098543205442977,0.0028014183044433594,0.00040094914189325344,poisson,13,sqrt,10,13,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.022458520320881723,-0.01557467026200384,-0.02613052230484416,-0.02055880553099647,-0.016346350862697392,-0.020213773856284718,0.003915203405193744,930
766,0.035200309753417966,0.06040204273646657,0.0030004501342773436,0.001095758326807146,friedman_mse,7,log2,3,13,"{'criterion': 'friedman_mse', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 13}",-0.019774394237842545,-0.018042333304947634,-0.025564091131011126,-0.02232924298057694,-0.015380554975562708,-0.020218123325988192,0.0035034047220581645,931
298,0.004483461380004883,0.0004213374521044412,0.0026154518127441406,0.0003682960380051785,squared_error,18,log2,10,13,"{'criterion': 'squared_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.027505629674848556,-0.017759327142394712,-0.016746148981255968,-0.02286627441284899,-0.01621689014279295,-0.020218854070828234,0.004341211853914006,932
1171,0.006659078598022461,0.001026237521583601,0.002803325653076172,0.0007448386441442937,poisson,10,sqrt,5,15,"{'criterion': 'poisson', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.025970763891211234,-0.02008157132189565,-0.018016508604286375,-0.022968192021771985,-0.01410962069454295,-0.02022933130674164,0.004070250150568786,933
521,0.1076425552368164,0.06596349931868041,0.002399778366088867,0.0004895154760206929,absolute_error,13,log2,2,10,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.02621519288709291,-0.02046946906126804,-0.02149025440162521,-0.020453314392471604,-0.012567380745984116,-0.020239122297688376,0.004387101721003337,934
1044,0.007104110717773437,0.002722126885838345,0.0027085304260253905,0.00040228082480867067,friedman_mse,20,sqrt,3,7,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.026155296358802874,-0.016213380435527426,-0.014816466854921776,-0.018584550772218232,-0.025454313123815638,-0.020244801509057185,0.004702096684070523,935
367,0.24526500701904297,0.20060525641539875,0.002602291107177734,0.0004890707318620959,absolute_error,7,,3,15,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.02894693529873165,-0.02335478366757864,-0.011397390658302522,-0.020516887000233575,-0.01702125053685102,-0.02024744943233948,0.005901543469452693,936
497,0.1060603141784668,0.006438054036215278,0.0024005889892578123,0.0004909939310433968,absolute_error,13,,10,10,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.017696416927418104,-0.02194921426103463,-0.018477184887882293,-0.02671814334330356,-0.016413864305606516,-0.020250964745049022,0.003717628269660377,937
498,0.19880242347717286,0.18902160041817995,0.0024023056030273438,0.0004884319612996721,absolute_error,13,,10,13,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.017696416927418104,-0.021942299111007688,-0.018477184887882293,-0.02671814334330356,-0.016434741892372835,-0.020253757232396894,0.0037126954726938665,938
363,0.5377510070800782,0.050562668759723886,0.025845146179199217,0.04641888761893546,absolute_error,7,,2,15,"{'criterion': 'absolute_error', 'max_depth': 7, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.027900404090286875,-0.023725467374255432,-0.011397390658302522,-0.020637803742882613,-0.01761763944404253,-0.020255741061953995,0.005586694862107546,939
557,0.535951566696167,0.34835660052291084,0.0026007652282714843,0.0008014924802736141,absolute_error,15,,10,10,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.017696416927418104,-0.021972552171267593,-0.018477184887882293,-0.02671814334330356,-0.016420856847313734,-0.020257030835437055,0.003718327966791524,940
1124,0.005668926239013672,0.0004052867433003921,0.0024159908294677734,0.0003793813522960625,poisson,7,log2,3,7,"{'criterion': 'poisson', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 7}",-0.021920977797614333,-0.025118765506841452,-0.016585821940922663,-0.02218198809442046,-0.015504734247301507,-0.020262457517420084,0.0036379278255998194,941
618,0.11716766357421875,0.017833600790665226,0.004199552536010742,0.0034292403433404117,absolute_error,18,,10,13,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.017755764760531704,-0.021949790523551973,-0.018477184887882293,-0.02671814334330356,-0.016411831640647998,-0.020262543031183505,0.003710013442067619,942
505,0.031760644912719724,0.0026240875315804196,0.002646064758300781,0.00039327086734526764,absolute_error,13,sqrt,3,10,"{'criterion': 'absolute_error', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 10}",-0.031223797735055073,-0.01693172488912349,-0.022857272007410678,-0.021091782509868918,-0.009268534387087742,-0.02027462230570918,0.00720459863245404,943
1058,0.00520472526550293,0.0003977863029116716,0.002704811096191406,0.0003993167549264515,friedman_mse,20,sqrt,10,13,"{'criterion': 'friedman_mse', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.020894164503257363,-0.016105022278822025,-0.01709221447237197,-0.02301612624447936,-0.024267128885965068,-0.020274931276979158,0.0032047798270336447,944
171,0.004529333114624024,0.0003204135518900898,0.003524017333984375,0.0016591473059981703,squared_error,13,log2,5,15,"{'criterion': 'squared_error', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 15}",-0.023468795536220402,-0.016751524557839074,-0.016855616749379087,-0.02538565124481752,-0.018917616898903866,-0.02027584099743199,0.0035289837751463853,945
327,0.005292081832885742,0.0008723803718283813,0.0025078773498535155,0.0006477273429697582,squared_error,20,sqrt,3,15,"{'criterion': 'squared_error', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.02709776196786911,-0.014312854903416232,-0.015661495184314977,-0.028781486090859777,-0.01553744792403564,-0.020278209214099147,0.00629581345813958,946
1239,0.005951452255249024,0.0005556668619143924,0.023720264434814453,0.04217413764848518,poisson,13,sqrt,10,15,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.026775290046070332,-0.018619684812767625,-0.020118525371408805,-0.02121121938928371,-0.014717806524511214,-0.02028850522880834,0.003918579269949148,947
41,0.03105192184448242,0.05133022932847416,0.027638006210327148,0.05151971637512573,squared_error,7,log2,2,10,"{'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10}",-0.02625636535604574,-0.017957265896942815,-0.01565162073938352,-0.019026181950301556,-0.02256289805615377,-0.02029086639976548,0.0037233593435464776,948
436,0.23418736457824707,0.13729372732478962,0.00298614501953125,0.0006078401207975762,absolute_error,10,,10,7,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.01770564000722963,-0.022102633699607122,-0.018477184887882293,-0.026699657980547617,-0.01647257961867327,-0.020291539238787983,0.00371233775621217,949
263,0.006599950790405274,0.0004914805117947885,0.003199911117553711,0.0004007355648209683,squared_error,18,sqrt,2,15,"{'criterion': 'squared_error', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 15}",-0.026465547621033488,-0.0220364475089353,-0.012639637509865971,-0.02577098327383382,-0.014555688825439476,-0.02029366094782161,0.0057033139284736805,950
438,0.40486507415771483,0.23727660817108803,0.0023099899291992186,0.0004048288050598484,absolute_error,10,,10,13,"{'criterion': 'absolute_error', 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.017764987840343232,-0.022102633699607122,-0.01848579689187641,-0.026699657980547617,-0.01647257961867327,-0.02030513120620953,0.003703288949544404,951
1247,0.005843114852905273,0.00019670936649970172,0.002943611145019531,0.0006491623769512578,poisson,13,log2,3,15,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 3, 'min_samples_split': 15}",-0.023385285941856238,-0.018801057534066832,-0.01698976626872545,-0.02246579819651669,-0.019893151553363762,-0.02030701189890579,0.002348592210997699,952
20,0.005504703521728516,0.0010053638940606515,0.002599143981933594,0.0004888351798316157,squared_error,7,sqrt,2,7,"{'criterion': 'squared_error', 'max_depth': 7, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.023468373733991268,-0.016781069488582948,-0.016782195206669702,-0.028862165551952677,-0.015664918632445297,-0.02031174452272838,0.005090979928859129,953
954,0.0051040172576904295,0.0004848707664221465,0.0031112194061279296,0.00022287537105252715,friedman_mse,15,log2,7,13,"{'criterion': 'friedman_mse', 'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 13}",-0.01947060690742675,-0.024454042104384125,-0.02249096465907921,-0.01628960136769867,-0.01886761526777037,-0.02031456606127182,0.002859309259409427,954
293,0.0342618465423584,0.058897505430721635,0.0026028633117675783,0.0007984944742332633,squared_error,18,log2,7,10,"{'criterion': 'squared_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_leaf': 7, 'min_samples_split': 10}",-0.02086747538533483,-0.012467396236136925,-0.02397813229606117,-0.030072791637608256,-0.01422039543592946,-0.020321238198214128,0.006444643666863629,955
679,0.30983567237854004,0.21223405873209977,0.002603006362915039,0.0004883916551226123,absolute_error,20,,10,15,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 15}",-0.017696416927418104,-0.02198587824071292,-0.018477184887882293,-0.027026952201011166,-0.016423285316805602,-0.02032194351476602,0.003826797100753881,956
1250,0.005865573883056641,0.00047546001888488013,0.002781105041503906,0.00020244836850771852,poisson,13,log2,5,13,"{'criterion': 'poisson', 'max_depth': 13, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 13}",-0.019613491820948053,-0.019548647236297605,-0.016630160971996093,-0.029925840162008884,-0.015893940130558386,-0.020322416064361803,0.00503132572876829,957
560,0.06767106056213379,0.06521825222346347,0.04980411529541016,0.09460442192256246,absolute_error,15,sqrt,2,7,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 7}",-0.03223741606101421,-0.02153886746359357,-0.015835136879720147,-0.01498682510258916,-0.01702971069520964,-0.020325591240425343,0.006370134104687536,958
995,0.03726315498352051,0.06198177228889554,0.0038592338562011717,0.0010729643939649009,friedman_mse,18,sqrt,7,15,"{'criterion': 'friedman_mse', 'max_depth': 18, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.02408739407661951,-0.019674031770651346,-0.013110467557082282,-0.027143168521972523,-0.017615521857779606,-0.020326116756821052,0.004908309989289047,959
678,0.23053183555603027,0.22965678800068698,0.0024272918701171873,0.0007583291021051029,absolute_error,20,,10,13,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 13}",-0.017696416927418104,-0.021972552171267593,-0.018897433298780745,-0.02671814334330356,-0.016420856847313734,-0.020341080517616746,0.0036817155366052445,960
556,0.4956069469451904,0.3301595763103263,0.05812969207763672,0.11014474916953673,absolute_error,15,,10,7,"{'criterion': 'absolute_error', 'max_depth': 15, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.017398755742408158,-0.021972552171267593,-0.018888821294786633,-0.027026952201011166,-0.016440900780338837,-0.020345596437962476,0.0038298880367962015,961
617,0.30457448959350586,0.2345807382080542,0.0021096229553222655,0.00022013876211230576,absolute_error,18,,10,10,"{'criterion': 'absolute_error', 'max_depth': 18, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.017755764760531704,-0.021949790523551973,-0.018897433298780745,-0.02671814334330356,-0.016423285316805602,-0.020348883448594715,0.0036707401931784143,962
935,0.0054438114166259766,0.0009910001473372673,0.03484354019165039,0.06389599145651749,friedman_mse,15,sqrt,7,15,"{'criterion': 'friedman_mse', 'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 15}",-0.024001830776528357,-0.024356136841900494,-0.015575626131282664,-0.022170771468983233,-0.015714160666492154,-0.02036370517703738,0.003923899136412576,963
676,0.12743611335754396,0.01764751141668281,0.0031065940856933594,0.0002110020319560902,absolute_error,20,,10,7,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 7}",-0.017696416927418104,-0.022094522088442724,-0.018897433298780745,-0.02671814334330356,-0.016413864305606516,-0.02036407599271033,0.0036943262887659156,964
677,0.11730513572692872,0.003110756959862431,0.0024014949798583985,0.0004906458707120981,absolute_error,20,,10,10,"{'criterion': 'absolute_error', 'max_depth': 20, 'max_features': None, 'min_samples_leaf': 10, 'min_samples_split': 10}",-0.017911722999426782,-0.02198587824071292,-0.01848579689187641,-0.027026952201011166,-0.016411831640647998,-0.020364436394735053,0.00379964114758287,965
